Kinase,Peptide,LFC
PKD,BAD_69_81,-0.04531590242523098
PKG,BAD_69_81,-0.04531590242523098
QIK,BAD_69_81,-0.04531590242523098
RAD53,BAD_69_81,-0.04531590242523098
RAF,BAD_69_81,-0.04531590242523098
RSK,BAD_69_81,-0.04531590242523098
SGK,BAD_69_81,-0.04531590242523098
VRK2,BAD_69_81,-0.04531590242523098
AKT,BAD_93_105,-0.05840799511696026
BARK1,BAD_93_105,-0.05840799511696026
DMPK,BAD_93_105,-0.05840799511696026
MAPKAPK,BAD_93_105,-0.05840799511696026
PAKA,BAD_93_105,-0.05840799511696026
PHK,BAD_93_105,-0.05840799511696026
PIM,BAD_93_105,-0.05840799511696026
PKA,BAD_93_105,-0.05840799511696026
PKCA,BAD_93_105,-0.05840799511696026
PKCI,BAD_93_105,-0.05840799511696026
PKD,BAD_93_105,-0.05840799511696026
PKG,BAD_93_105,-0.05840799511696026
QIK,BAD_93_105,-0.05840799511696026
RAF,BAD_93_105,-0.05840799511696026
RSK,BAD_93_105,-0.05840799511696026
SGK,BAD_93_105,-0.05840799511696026
VRK2,BAD_93_105,-0.05840799511696026
AKT,BCKD_45_57,-0.2286926585991512
BARK1,BCKD_45_57,-0.2286926585991512
CDK,BCKD_45_57,-0.2286926585991512
DMPK,BCKD_45_57,-0.2286926585991512
FRAY,BCKD_45_57,-0.2286926585991512
GRK,BCKD_45_57,-0.2286926585991512
IKK,BCKD_45_57,-0.2286926585991512
MAPKAPK,BCKD_45_57,-0.2286926585991512
MELK,BCKD_45_57,-0.2286926585991512
MLCK,BCKD_45_57,-0.2286926585991512
MST,BCKD_45_57,-0.2286926585991512
PAKA,BCKD_45_57,-0.2286926585991512
PDHK,BCKD_45_57,-0.2286926585991512
PDK1,BCKD_45_57,-0.2286926585991512
PEK,BCKD_45_57,-0.2286926585991512
PHK,BCKD_45_57,-0.2286926585991512
PIM,BCKD_45_57,-0.2286926585991512
PKA,BCKD_45_57,-0.2286926585991512
PKCA,BCKD_45_57,-0.2286926585991512
PKG,BCKD_45_57,-0.2286926585991512
PLK,BCKD_45_57,-0.2286926585991512
QIK,BCKD_45_57,-0.2286926585991512
RSK,BCKD_45_57,-0.2286926585991512
SGK,BCKD_45_57,-0.2286926585991512
STE7,BCKD_45_57,-0.2286926585991512
VRK2,BCKD_45_57,-0.2286926585991512
BARK1,C1R_201_213,-0.34778588801435806
CDK,C1R_201_213,-0.34778588801435806
CK1,C1R_201_213,-0.34778588801435806
CK2,C1R_201_213,-0.34778588801435806
DMPK,C1R_201_213,-0.34778588801435806
DYRK,C1R_201_213,-0.34778588801435806
ERK,C1R_201_213,-0.34778588801435806
IRAK,C1R_201_213,-0.34778588801435806
JNK,C1R_201_213,-0.34778588801435806
P38,C1R_201_213,-0.34778588801435806
PDHK,C1R_201_213,-0.34778588801435806
PEK,C1R_201_213,-0.34778588801435806
PHK,C1R_201_213,-0.34778588801435806
PKCA,C1R_201_213,-0.34778588801435806
PLK,C1R_201_213,-0.34778588801435806
QIK,C1R_201_213,-0.34778588801435806
STE7,C1R_201_213,-0.34778588801435806
STKR,C1R_201_213,-0.34778588801435806
VRK2,C1R_201_213,-0.34778588801435806
BARK1,CAC1C_1974_1986,0.523472103813163
CAMK1,CAC1C_1974_1986,0.523472103813163
MAPKAPK,CAC1C_1974_1986,0.523472103813163
PDHK,CAC1C_1974_1986,0.523472103813163
PHK,CAC1C_1974_1986,0.523472103813163
PIM,CAC1C_1974_1986,0.523472103813163
PKCA,CAC1C_1974_1986,0.523472103813163
PKD,CAC1C_1974_1986,0.523472103813163
PKG,CAC1C_1974_1986,0.523472103813163
QIK,CAC1C_1974_1986,0.523472103813163
RAD53,CAC1C_1974_1986,0.523472103813163
RIPK,CAC1C_1974_1986,0.523472103813163
RSK,CAC1C_1974_1986,0.523472103813163
VRK2,CAC1C_1974_1986,0.523472103813163
AKT,CD27_212_224,-0.02052494220999919
BARK1,CD27_212_224,-0.02052494220999919
CDK,CD27_212_224,-0.02052494220999919
DMPK,CD27_212_224,-0.02052494220999919
ERK,CD27_212_224,-0.02052494220999919
IKK,CD27_212_224,-0.02052494220999919
JNK,CD27_212_224,-0.02052494220999919
P38,CD27_212_224,-0.02052494220999919
PDHK,CD27_212_224,-0.02052494220999919
PEK,CD27_212_224,-0.02052494220999919
PHK,CD27_212_224,-0.02052494220999919
PIM,CD27_212_224,-0.02052494220999919
PKCA,CD27_212_224,-0.02052494220999919
PKD,CD27_212_224,-0.02052494220999919
QIK,CD27_212_224,-0.02052494220999919
RSK,CD27_212_224,-0.02052494220999919
VRK2,CD27_212_224,-0.02052494220999919
BARK1,CDC2_154_169,-0.06683093924064003
CDK,CDC2_154_169,-0.06683093924064003
COT,CDC2_154_169,-0.06683093924064003
PEK,CDC2_154_169,-0.06683093924064003
PKG,CDC2_154_169,-0.06683093924064003
RSK,CDC2_154_169,-0.06683093924064003
STE7,CDC2_154_169,-0.06683093924064003
VRK2,CDC2_154_169,-0.06683093924064003
BARK1,CDK7_163_175,-0.20646716797395495
CDK,CDK7_163_175,-0.20646716797395495
DMPK,CDK7_163_175,-0.20646716797395495
DYRK,CDK7_163_175,-0.20646716797395495
FRAY,CDK7_163_175,-0.20646716797395495
JNK,CDK7_163_175,-0.20646716797395495
MAPKAPK,CDK7_163_175,-0.20646716797395495
MST,CDK7_163_175,-0.20646716797395495
MTOR,CDK7_163_175,-0.20646716797395495
P38,CDK7_163_175,-0.20646716797395495
PDK1,CDK7_163_175,-0.20646716797395495
PEK,CDK7_163_175,-0.20646716797395495
PHK,CDK7_163_175,-0.20646716797395495
PIM,CDK7_163_175,-0.20646716797395495
PKCA,CDK7_163_175,-0.20646716797395495
PKCI,CDK7_163_175,-0.20646716797395495
PRKDC,CDK7_163_175,-0.20646716797395495
QIK,CDK7_163_175,-0.20646716797395495
STE7,CDK7_163_175,-0.20646716797395495
VRK2,CDK7_163_175,-0.20646716797395495
AKT,CDN1A_139_151,0.32140831793210783
BARK1,CDN1A_139_151,0.32140831793210783
CDK,CDN1A_139_151,0.32140831793210783
DAPK,CDN1A_139_151,0.32140831793210783
DMPK,CDN1A_139_151,0.32140831793210783
IKK,CDN1A_139_151,0.32140831793210783
MELK,CDN1A_139_151,0.32140831793210783
NDR,CDN1A_139_151,0.32140831793210783
PEK,CDN1A_139_151,0.32140831793210783
PHK,CDN1A_139_151,0.32140831793210783
PIM,CDN1A_139_151,0.32140831793210783
PKCA,CDN1A_139_151,0.32140831793210783
PKD,CDN1A_139_151,0.32140831793210783
RIPK,CDN1A_139_151,0.32140831793210783
RSK,CDN1A_139_151,0.32140831793210783
STE7,CDN1A_139_151,0.32140831793210783
VRK2,CDN1A_139_151,0.32140831793210783
AUR,CENPA_1_14,0.10643507291987132
BARK1,CENPA_1_14,0.10643507291987132
DMPK,CENPA_1_14,0.10643507291987132
MAPKAPK,CENPA_1_14,0.10643507291987132
PIM,CENPA_1_14,0.10643507291987132
PKCA,CENPA_1_14,0.10643507291987132
PKG,CENPA_1_14,0.10643507291987132
VRK2,CENPA_1_14,0.10643507291987132
AMPK,CFTR_730_742,0.9726795732732708
BARK1,CFTR_730_742,0.9726795732732708
CAMK2,CFTR_730_742,0.9726795732732708
CDK,CFTR_730_742,0.9726795732732708
DAPK,CFTR_730_742,0.9726795732732708
DYRK,CFTR_730_742,0.9726795732732708
GRK,CFTR_730_742,0.9726795732732708
IKK,CFTR_730_742,0.9726795732732708
MAPKAPK,CFTR_730_742,0.9726795732732708
PAKA,CFTR_730_742,0.9726795732732708
PDHK,CFTR_730_742,0.9726795732732708
PEK,CFTR_730_742,0.9726795732732708
PHK,CFTR_730_742,0.9726795732732708
PKA,CFTR_730_742,0.9726795732732708
PKCA,CFTR_730_742,0.9726795732732708
PKD,CFTR_730_742,0.9726795732732708
PKG,CFTR_730_742,0.9726795732732708
QIK,CFTR_730_742,0.9726795732732708
RAD53,CFTR_730_742,0.9726795732732708
RSK,CFTR_730_742,0.9726795732732708
VRK2,CFTR_730_742,0.9726795732732708
AKT,CGHB_109_121,0.5015960259478763
BARK1,CGHB_109_121,0.5015960259478763
CAMK2,CGHB_109_121,0.5015960259478763
DMPK,CGHB_109_121,0.5015960259478763
IKK,CGHB_109_121,0.5015960259478763
MTOR,CGHB_109_121,0.5015960259478763
PDHK,CGHB_109_121,0.5015960259478763
PDK1,CGHB_109_121,0.5015960259478763
PEK,CGHB_109_121,0.5015960259478763
PKA,CGHB_109_121,0.5015960259478763
PKCA,CGHB_109_121,0.5015960259478763
PKG,CGHB_109_121,0.5015960259478763
RSK,CGHB_109_121,0.5015960259478763
VRK2,CGHB_109_121,0.5015960259478763
AMPK,CREB1_126_138,0.41083366461050846
ATM,CREB1_126_138,0.41083366461050846
BARK1,CREB1_126_138,0.41083366461050846
CAMK1,CREB1_126_138,0.41083366461050846
CAMK2,CREB1_126_138,0.41083366461050846
COT,CREB1_126_138,0.41083366461050846
DMPK,CREB1_126_138,0.41083366461050846
DYRK,CREB1_126_138,0.41083366461050846
GSK,CREB1_126_138,0.41083366461050846
MAPKAPK,CREB1_126_138,0.41083366461050846
PDHK,CREB1_126_138,0.41083366461050846
PHK,CREB1_126_138,0.41083366461050846
PIM,CREB1_126_138,0.41083366461050846
PKA,CREB1_126_138,0.41083366461050846
PKCA,CREB1_126_138,0.41083366461050846
PKCD,CREB1_126_138,0.41083366461050846
PKCH,CREB1_126_138,0.41083366461050846
PKD,CREB1_126_138,0.41083366461050846
QIK,CREB1_126_138,0.41083366461050846
RAD53,CREB1_126_138,0.41083366461050846
RSK,CREB1_126_138,0.41083366461050846
SGK,CREB1_126_138,0.41083366461050846
VRK2,CREB1_126_138,0.41083366461050846
AMPK,CSF1R_701_713,0.527128592191886
BARK1,CSF1R_701_713,0.527128592191886
CDK,CSF1R_701_713,0.527128592191886
CK1,CSF1R_701_713,0.527128592191886
DMPK,CSF1R_701_713,0.527128592191886
PDHK,CSF1R_701_713,0.527128592191886
PEK,CSF1R_701_713,0.527128592191886
PIM,CSF1R_701_713,0.527128592191886
PKA,CSF1R_701_713,0.527128592191886
PKCA,CSF1R_701_713,0.527128592191886
PKG,CSF1R_701_713,0.527128592191886
RSK,CSF1R_701_713,0.527128592191886
VRK2,CSF1R_701_713,0.527128592191886
AMPK,DESP_2842_2854,0.5002076838065603
BARK1,DESP_2842_2854,0.5002076838065603
CAMK1,DESP_2842_2854,0.5002076838065603
CDK,DESP_2842_2854,0.5002076838065603
CK1,DESP_2842_2854,0.5002076838065603
DMPK,DESP_2842_2854,0.5002076838065603
GSK,DESP_2842_2854,0.5002076838065603
IKK,DESP_2842_2854,0.5002076838065603
MAPKAPK,DESP_2842_2854,0.5002076838065603
P38,DESP_2842_2854,0.5002076838065603
PDHK,DESP_2842_2854,0.5002076838065603
PDK1,DESP_2842_2854,0.5002076838065603
PEK,DESP_2842_2854,0.5002076838065603
PHK,DESP_2842_2854,0.5002076838065603
PIM,DESP_2842_2854,0.5002076838065603
PKA,DESP_2842_2854,0.5002076838065603
PKCA,DESP_2842_2854,0.5002076838065603
PKG,DESP_2842_2854,0.5002076838065603
QIK,DESP_2842_2854,0.5002076838065603
RIPK,DESP_2842_2854,0.5002076838065603
RSK,DESP_2842_2854,0.5002076838065603
SGK,DESP_2842_2854,0.5002076838065603
STE11,DESP_2842_2854,0.5002076838065603
STE7,DESP_2842_2854,0.5002076838065603
VRK2,DESP_2842_2854,0.5002076838065603
BARK1,EPB42_241_253,0.6402237987690382
DMPK,EPB42_241_253,0.6402237987690382
PHK,EPB42_241_253,0.6402237987690382
PIM,EPB42_241_253,0.6402237987690382
PKA,EPB42_241_253,0.6402237987690382
PKCA,EPB42_241_253,0.6402237987690382
PKG,EPB42_241_253,0.6402237987690382
RAD53,EPB42_241_253,0.6402237987690382
RSK,EPB42_241_253,0.6402237987690382
VRK2,EPB42_241_253,0.6402237987690382
BARK1,ERBB2_679_691,-0.08056985859492134
DMPK,ERBB2_679_691,-0.08056985859492134
PHK,ERBB2_679_691,-0.08056985859492134
PIM,ERBB2_679_691,-0.08056985859492134
PKA,ERBB2_679_691,-0.08056985859492134
PKCA,ERBB2_679_691,-0.08056985859492134
PKCD,ERBB2_679_691,-0.08056985859492134
PKCH,ERBB2_679_691,-0.08056985859492134
PKG,ERBB2_679_691,-0.08056985859492134
RSK,ERBB2_679_691,-0.08056985859492134
VRK2,ERBB2_679_691,-0.08056985859492134
BARK1,ERF_519_531,-0.05473259891160431
CDK,ERF_519_531,-0.05473259891160431
CHK1,ERF_519_531,-0.05473259891160431
DAPK,ERF_519_531,-0.05473259891160431
DMPK,ERF_519_531,-0.05473259891160431
DYRK,ERF_519_531,-0.05473259891160431
ERK,ERF_519_531,-0.05473259891160431
IRAK,ERF_519_531,-0.05473259891160431
MST,ERF_519_531,-0.05473259891160431
P38,ERF_519_531,-0.05473259891160431
PDK1,ERF_519_531,-0.05473259891160431
PEK,ERF_519_531,-0.05473259891160431
PIM,ERF_519_531,-0.05473259891160431
PKA,ERF_519_531,-0.05473259891160431
PKCA,ERF_519_531,-0.05473259891160431
PKG,ERF_519_531,-0.05473259891160431
RAD53,ERF_519_531,-0.05473259891160431
RSK,ERF_519_531,-0.05473259891160431
VRK2,ERF_519_531,-0.05473259891160431
AKT,ESR1_160_172,0.20250924612128784
AUR,ESR1_160_172,0.20250924612128784
BARK1,ESR1_160_172,0.20250924612128784
CK2,ESR1_160_172,0.20250924612128784
DMPK,ESR1_160_172,0.20250924612128784
IKK,ESR1_160_172,0.20250924612128784
PEK,ESR1_160_172,0.20250924612128784
PHK,ESR1_160_172,0.20250924612128784
PIM,ESR1_160_172,0.20250924612128784
PKCA,ESR1_160_172,0.20250924612128784
RSK,ESR1_160_172,0.20250924612128784
STE11,ESR1_160_172,0.20250924612128784
STE7,ESR1_160_172,0.20250924612128784
VRK2,ESR1_160_172,0.20250924612128784
BARK1,FIBA_569_581,-0.11886451026540476
CDK,FIBA_569_581,-0.11886451026540476
CK1,FIBA_569_581,-0.11886451026540476
DAPK,FIBA_569_581,-0.11886451026540476
DMPK,FIBA_569_581,-0.11886451026540476
ERK,FIBA_569_581,-0.11886451026540476
GSK,FIBA_569_581,-0.11886451026540476
HAL,FIBA_569_581,-0.11886451026540476
IKK,FIBA_569_581,-0.11886451026540476
JNK,FIBA_569_581,-0.11886451026540476
MLCK,FIBA_569_581,-0.11886451026540476
MST,FIBA_569_581,-0.11886451026540476
PDHK,FIBA_569_581,-0.11886451026540476
PEK,FIBA_569_581,-0.11886451026540476
PHK,FIBA_569_581,-0.11886451026540476
PIM,FIBA_569_581,-0.11886451026540476
PKA,FIBA_569_581,-0.11886451026540476
PKCA,FIBA_569_581,-0.11886451026540476
PKG,FIBA_569_581,-0.11886451026540476
PLK,FIBA_569_581,-0.11886451026540476
QIK,FIBA_569_581,-0.11886451026540476
RAF,FIBA_569_581,-0.11886451026540476
RIPK,FIBA_569_581,-0.11886451026540476
RSK,FIBA_569_581,-0.11886451026540476
SGK,FIBA_569_581,-0.11886451026540476
STE7,FIBA_569_581,-0.11886451026540476
VRK2,FIBA_569_581,-0.11886451026540476
AKT,FOXO3_25_37,0.03621257295904545
BARK1,FOXO3_25_37,0.03621257295904545
CDK,FOXO3_25_37,0.03621257295904545
ERK,FOXO3_25_37,0.03621257295904545
MAPKAPK,FOXO3_25_37,0.03621257295904545
P38,FOXO3_25_37,0.03621257295904545
PHK,FOXO3_25_37,0.03621257295904545
PIM,FOXO3_25_37,0.03621257295904545
PKCA,FOXO3_25_37,0.03621257295904545
QIK,FOXO3_25_37,0.03621257295904545
RAF,FOXO3_25_37,0.03621257295904545
RSK,FOXO3_25_37,0.03621257295904545
SGK,FOXO3_25_37,0.03621257295904545
VRK2,FOXO3_25_37,0.03621257295904545
AKT,FRAP_2443_2455,0.0403804865313931
AMPK,FRAP_2443_2455,0.0403804865313931
BARK1,FRAP_2443_2455,0.0403804865313931
CK1,FRAP_2443_2455,0.0403804865313931
DAPK,FRAP_2443_2455,0.0403804865313931
DMPK,FRAP_2443_2455,0.0403804865313931
MAPKAPK,FRAP_2443_2455,0.0403804865313931
MELK,FRAP_2443_2455,0.0403804865313931
MLK,FRAP_2443_2455,0.0403804865313931
MSN,FRAP_2443_2455,0.0403804865313931
MTOR,FRAP_2443_2455,0.0403804865313931
NEK,FRAP_2443_2455,0.0403804865313931
PDHK,FRAP_2443_2455,0.0403804865313931
PDK1,FRAP_2443_2455,0.0403804865313931
PEK,FRAP_2443_2455,0.0403804865313931
PHK,FRAP_2443_2455,0.0403804865313931
PIM,FRAP_2443_2455,0.0403804865313931
PKA,FRAP_2443_2455,0.0403804865313931
PKCA,FRAP_2443_2455,0.0403804865313931
QIK,FRAP_2443_2455,0.0403804865313931
RSK,FRAP_2443_2455,0.0403804865313931
SGK,FRAP_2443_2455,0.0403804865313931
TAO,FRAP_2443_2455,0.0403804865313931
VRK2,FRAP_2443_2455,0.0403804865313931
AKT,GPR6_349_361,0.00177797007542176
BARK1,GPR6_349_361,0.00177797007542176
CDK,GPR6_349_361,0.00177797007542176
CK1,GPR6_349_361,0.00177797007542176
DMPK,GPR6_349_361,0.00177797007542176
DYRK,GPR6_349_361,0.00177797007542176
ERK,GPR6_349_361,0.00177797007542176
IKK,GPR6_349_361,0.00177797007542176
JNK,GPR6_349_361,0.00177797007542176
MAPKAPK,GPR6_349_361,0.00177797007542176
MELK,GPR6_349_361,0.00177797007542176
P38,GPR6_349_361,0.00177797007542176
PDK1,GPR6_349_361,0.00177797007542176
PEK,GPR6_349_361,0.00177797007542176
PHK,GPR6_349_361,0.00177797007542176
PKCA,GPR6_349_361,0.00177797007542176
QIK,GPR6_349_361,0.00177797007542176
RAF,GPR6_349_361,0.00177797007542176
RSK,GPR6_349_361,0.00177797007542176
SGK,GPR6_349_361,0.00177797007542176
VRK2,GPR6_349_361,0.00177797007542176
AMPK,GPSM2_394_406,0.6656902833205424
BARK1,GPSM2_394_406,0.6656902833205424
CAMK1,GPSM2_394_406,0.6656902833205424
CHK1,GPSM2_394_406,0.6656902833205424
DMPK,GPSM2_394_406,0.6656902833205424
IKK,GPSM2_394_406,0.6656902833205424
MAPKAPK,GPSM2_394_406,0.6656902833205424
MARK,GPSM2_394_406,0.6656902833205424
PHK,GPSM2_394_406,0.6656902833205424
PKCA,GPSM2_394_406,0.6656902833205424
PKD,GPSM2_394_406,0.6656902833205424
VRK2,GPSM2_394_406,0.6656902833205424
BARK1,GSUB_61_73,0.10946982513767298
CDK,GSUB_61_73,0.10946982513767298
DAPK,GSUB_61_73,0.10946982513767298
DMPK,GSUB_61_73,0.10946982513767298
DYRK,GSUB_61_73,0.10946982513767298
ERK,GSUB_61_73,0.10946982513767298
PDK1,GSUB_61_73,0.10946982513767298
PHK,GSUB_61_73,0.10946982513767298
PKA,GSUB_61_73,0.10946982513767298
PKG,GSUB_61_73,0.10946982513767298
PLK,GSUB_61_73,0.10946982513767298
VRK2,GSUB_61_73,0.10946982513767298
AKT,GYS2_1_13,-0.07792162601217742
BARK1,GYS2_1_13,-0.07792162601217742
CDK,GYS2_1_13,-0.07792162601217742
DMPK,GYS2_1_13,-0.07792162601217742
IKK,GYS2_1_13,-0.07792162601217742
MAPKAPK,GYS2_1_13,-0.07792162601217742
MTOR,GYS2_1_13,-0.07792162601217742
PEK,GYS2_1_13,-0.07792162601217742
PHK,GYS2_1_13,-0.07792162601217742
PKA,GYS2_1_13,-0.07792162601217742
PKCA,GYS2_1_13,-0.07792162601217742
QIK,GYS2_1_13,-0.07792162601217742
RSK,GYS2_1_13,-0.07792162601217742
SGK,GYS2_1_13,-0.07792162601217742
VRK2,GYS2_1_13,-0.07792162601217742
AKT,H2B1B_ 27_40,-0.03637389917061787
AMPK,H2B1B_ 27_40,-0.03637389917061787
BARK1,H2B1B_ 27_40,-0.03637389917061787
CAMK1,H2B1B_ 27_40,-0.03637389917061787
CDK,H2B1B_ 27_40,-0.03637389917061787
COT,H2B1B_ 27_40,-0.03637389917061787
DAPK,H2B1B_ 27_40,-0.03637389917061787
DMPK,H2B1B_ 27_40,-0.03637389917061787
IKK,H2B1B_ 27_40,-0.03637389917061787
MLK,H2B1B_ 27_40,-0.03637389917061787
MST,H2B1B_ 27_40,-0.03637389917061787
PAKA,H2B1B_ 27_40,-0.03637389917061787
PAKB,H2B1B_ 27_40,-0.03637389917061787
PDHK,H2B1B_ 27_40,-0.03637389917061787
PEK,H2B1B_ 27_40,-0.03637389917061787
PHK,H2B1B_ 27_40,-0.03637389917061787
PIM,H2B1B_ 27_40,-0.03637389917061787
PKA,H2B1B_ 27_40,-0.03637389917061787
PKCA,H2B1B_ 27_40,-0.03637389917061787
PKCH,H2B1B_ 27_40,-0.03637389917061787
PKD,H2B1B_ 27_40,-0.03637389917061787
PKG,H2B1B_ 27_40,-0.03637389917061787
PLK,H2B1B_ 27_40,-0.03637389917061787
QIK,H2B1B_ 27_40,-0.03637389917061787
RAD53,H2B1B_ 27_40,-0.03637389917061787
RSK,H2B1B_ 27_40,-0.03637389917061787
SGK,H2B1B_ 27_40,-0.03637389917061787
VRK2,H2B1B_ 27_40,-0.03637389917061787
AMPK,H32_3_18,0.07002431268427114
ATR,H32_3_18,0.07002431268427114
AUR,H32_3_18,0.07002431268427114
BARK1,H32_3_18,0.07002431268427114
DAPK,H32_3_18,0.07002431268427114
DMPK,H32_3_18,0.07002431268427114
DYRK,H32_3_18,0.07002431268427114
MLK,H32_3_18,0.07002431268427114
MST,H32_3_18,0.07002431268427114
MTOR,H32_3_18,0.07002431268427114
PHK,H32_3_18,0.07002431268427114
PIM,H32_3_18,0.07002431268427114
PKCA,H32_3_18,0.07002431268427114
PKCD,H32_3_18,0.07002431268427114
PRKDC,H32_3_18,0.07002431268427114
QIK,H32_3_18,0.07002431268427114
RAD53,H32_3_18,0.07002431268427114
RSK,H32_3_18,0.07002431268427114
STE7,H32_3_18,0.07002431268427114
VRK1,H32_3_18,0.07002431268427114
VRK2,H32_3_18,0.07002431268427114
BARK1,IF4E_203_215,-0.01528670987579043
CDK,IF4E_203_215,-0.01528670987579043
DMPK,IF4E_203_215,-0.01528670987579043
ERK,IF4E_203_215,-0.01528670987579043
GRK,IF4E_203_215,-0.01528670987579043
IKK,IF4E_203_215,-0.01528670987579043
LKB,IF4E_203_215,-0.01528670987579043
MAPKAPK,IF4E_203_215,-0.01528670987579043
MLK,IF4E_203_215,-0.01528670987579043
P38,IF4E_203_215,-0.01528670987579043
PEK,IF4E_203_215,-0.01528670987579043
PKCA,IF4E_203_215,-0.01528670987579043
QIK,IF4E_203_215,-0.01528670987579043
RIPK,IF4E_203_215,-0.01528670987579043
STKR,IF4E_203_215,-0.01528670987579043
VRK1,IF4E_203_215,-0.01528670987579043
VRK2,IF4E_203_215,-0.01528670987579043
BARK1,K6PL_766_778,-0.25078351088161843
AKT,K6PL_766_778,-0.25078351088161843
CAMK2,K6PL_766_778,-0.25078351088161843
CDK,K6PL_766_778,-0.25078351088161843
MAPKAPK,K6PL_766_778,-0.25078351088161843
MARK,K6PL_766_778,-0.25078351088161843
MOS,K6PL_766_778,-0.25078351088161843
PEK,K6PL_766_778,-0.25078351088161843
PHK,K6PL_766_778,-0.25078351088161843
PKA,K6PL_766_778,-0.25078351088161843
PKCA,K6PL_766_778,-0.25078351088161843
PKG,K6PL_766_778,-0.25078351088161843
RAD53,K6PL_766_778,-0.25078351088161843
RSK,K6PL_766_778,-0.25078351088161843
VRK2,K6PL_766_778,-0.25078351088161843
BARK1,KAP2_92_104,0.3545383846177108
CDK,KAP2_92_104,0.3545383846177108
CK2,KAP2_92_104,0.3545383846177108
DMPK,KAP2_92_104,0.3545383846177108
ERK,KAP2_92_104,0.3545383846177108
GSK,KAP2_92_104,0.3545383846177108
MAPKAPK,KAP2_92_104,0.3545383846177108
PDHK,KAP2_92_104,0.3545383846177108
PEK,KAP2_92_104,0.3545383846177108
PHK,KAP2_92_104,0.3545383846177108
PIM,KAP2_92_104,0.3545383846177108
PKA,KAP2_92_104,0.3545383846177108
PKCA,KAP2_92_104,0.3545383846177108
PKD,KAP2_92_104,0.3545383846177108
PKG,KAP2_92_104,0.3545383846177108
QIK,KAP2_92_104,0.3545383846177108
RIPK,KAP2_92_104,0.3545383846177108
RSK,KAP2_92_104,0.3545383846177108
VRK2,KAP2_92_104,0.3545383846177108
AKT,KAP3_107_119,0.5976548419326994
AUR,KAP3_107_119,0.5976548419326994
BARK1,KAP3_107_119,0.5976548419326994
DMPK,KAP3_107_119,0.5976548419326994
MAPKAPK,KAP3_107_119,0.5976548419326994
PDHK,KAP3_107_119,0.5976548419326994
PHK,KAP3_107_119,0.5976548419326994
PKA,KAP3_107_119,0.5976548419326994
PKCA,KAP3_107_119,0.5976548419326994
RIPK,KAP3_107_119,0.5976548419326994
VRK2,KAP3_107_119,0.5976548419326994
BARK1,KAPCG_192_206,-0.02739148808860658
CAMK2,KAPCG_192_206,-0.02739148808860658
CDK,KAPCG_192_206,-0.02739148808860658
DMPK,KAPCG_192_206,-0.02739148808860658
DYRK,KAPCG_192_206,-0.02739148808860658
ERK,KAPCG_192_206,-0.02739148808860658
GSK,KAPCG_192_206,-0.02739148808860658
IKK,KAPCG_192_206,-0.02739148808860658
IRAK,KAPCG_192_206,-0.02739148808860658
LKB,KAPCG_192_206,-0.02739148808860658
MELK,KAPCG_192_206,-0.02739148808860658
MST,KAPCG_192_206,-0.02739148808860658
MTOR,KAPCG_192_206,-0.02739148808860658
PDHK,KAPCG_192_206,-0.02739148808860658
PDK1,KAPCG_192_206,-0.02739148808860658
PHK,KAPCG_192_206,-0.02739148808860658
PIM,KAPCG_192_206,-0.02739148808860658
PKCH,KAPCG_192_206,-0.02739148808860658
VRK2,KAPCG_192_206,-0.02739148808860658
BARK1,KCC2G_278_289,0.14149894085485704
CAMK2,KCC2G_278_289,0.14149894085485704
CDK,KCC2G_278_289,0.14149894085485704
CK1,KCC2G_278_289,0.14149894085485704
MAPKAPK,KCC2G_278_289,0.14149894085485704
MELK,KCC2G_278_289,0.14149894085485704
MLCK,KCC2G_278_289,0.14149894085485704
PEK,KCC2G_278_289,0.14149894085485704
PHK,KCC2G_278_289,0.14149894085485704
PIM,KCC2G_278_289,0.14149894085485704
PKCA,KCC2G_278_289,0.14149894085485704
PKCI,KCC2G_278_289,0.14149894085485704
PLK,KCC2G_278_289,0.14149894085485704
QIK,KCC2G_278_289,0.14149894085485704
RSK,KCC2G_278_289,0.14149894085485704
SGK,KCC2G_278_289,0.14149894085485704
VRK2,KCC2G_278_289,0.14149894085485704
AKT,KCNA1_438_450,0.8048914325410852
AMPK,KCNA1_438_450,0.8048914325410852
BARK1,KCNA1_438_450,0.8048914325410852
CAMK1,KCNA1_438_450,0.8048914325410852
CDK,KCNA1_438_450,0.8048914325410852
CK1,KCNA1_438_450,0.8048914325410852
DAPK,KCNA1_438_450,0.8048914325410852
DMPK,KCNA1_438_450,0.8048914325410852
